token,symbol,name,tg,website,xurl,iconurl,minter
0x3dd649a5306c4ba1fe2eb1a56ae913477f30aea2,$DPEPE,Dubaipepe,,,,https://i.ibb.co/r2R94y7R/6b4da6e7-fbbd-4e69-8846-55407244a251.png,0xec4ebda36c9cccbb64d5adb4d75a83ffd316429f
0xb641b8998ab32d7ffbc09d4afbdfaf23fbd65af7,$DPEPE,Dubaipepe,,,,https://i.ibb.co/r2R94y7R/6b4da6e7-fbbd-4e69-8846-55407244a251.png,0xec4ebda36c9cccbb64d5adb4d75a83ffd316429f
0x15124bcc0934c7a2fbb48516355151cd5f439c4d,$CHEES,Tim cheese,,,,https://i.ibb.co/fP9qc6N/A1505-EC3-621-A-4105-9-E60-8-FC9272-C53-DA.jpg,0xc9c7ebfad6ec27a6591431c1389072f81af74059
0x7e533e9a8b5d21b2bc8c62adb99b039fff0260be,$BB,Bubble Bob,,https://flyingpiratestudios.itch.io/bubble-bob,,https://i.ibb.co/twfZtd08/QEHIaB.png,0x3c1eb8f7b327f6454759a4b0c8dc7afc47b67410
0x8ce6ed1750ae3e6a5a6bf32ca82c0d35c071bd58,$Cutest,Cutest Pepe,,,,https://i.ibb.co/fYJcwJyq/Cutest-Pepe.png,0x84b30779a160ea8ef26e59104c79af6f9e4f6f13
0x7a9bc07e19fb9f634dcb7d0d4e271fa7beb810ce,PEPU,PEPU,https://t.me/pepeunchn/1,https://pepeunchained.com/,https://x.com/pepe_unchained,https://i.ibb.co/d4bKhCRY/Dogwifhat-steigt-um-10-durch-Robinhood-Listing-aber-Pepe-Unchained-PEPU-stiehlt-die-Show-mit-ueber-5.png,0x2f965c4b930a61c92f544f0fa9b5e6a207b84cc0
0x7fcd45bf91357e4b147a9429f3e4f26977ae92c3,CHILL,ChillCoin,,,,https://i.ibb.co/hRXxwkyj/image-2.png,0xf4a848c05926bc4399778ee21bdc8a2a710f9f2d
0x908d640a85988c38b0a4d95583b0e0ef7cadeda5,BODEN,Jeo Boden,https://t.me/jeo_boden,,https://x.com/BodenOnSolana,https://i.ibb.co/QFWx1Pkp/Jeo-Boden-token-hits-324-M-market-cap-as-election-buzz-fuels-surge.jpg,0x2f965c4b930a61c92f544f0fa9b5e6a207b84cc0
0x3dc06eded147d960b3cc5c47f8c72f1665a7c671,FUD,RandomBud,,,,https://i.ibb.co/MyYBPznP/randombud2.jpg,0x9737a88249abfe9fa899945ab35e61cf516d90d4
0x607d7e5abdc7724524a32a6b10e700cf59740ab4,$MRCLX,Miracoulix,,,,https://i.ibb.co/pjrbKVkC/38-D30559-CD79-4941-B62-E-6-C88-CF967-FEC.png,0xfea50e92f1b866493d49b6998a861a56949508c0
0xa33d681dadb2ee854a1cb5731850b1a006b0f16a,$PFREN,Pepe Fren,,,,https://i.ibb.co/YTqKJLtR/abab69b9-6285-46be-9eda-bf36e0421115.png,0x13306f057387d859dae330d7ea5441244102e1e9
0xc377ab7b15da38f4734bafbd19533b83cdb6db28,$UFC,Pepu Ufc,https://t.me/PePu_ufc,,@PepuUfc,https://i.ibb.co/RkgVS84J/1etdt9.jpg,0x1754c82b1d666cd4188266c3f4b908a997588818
0xfa4ce404f99b50a13d44ff652dddafdee8f2b954,ARB,ARBITRUM,,https://arbitrum.io/,https://x.com/arbitrum?s=21&t=5uYj1B5N3iDOeMpEzkyRSA,https://i.ibb.co/VcNZ4MyC/IMG-2748.png,0x2f563406fd0ffc905483458a753d6667d3a9bd38
0xa5b57141ca836dda412bb6a9c9348794b252e2fe,$UFC,Pepu Ufc,https://t.me/PePu_ufc,,@PepuUfc,https://i.ibb.co/RkgVS84J/1etdt9.jpg,0x1754c82b1d666cd4188266c3f4b908a997588818
0x9646a47c862eb18e7140ded1ede729b8c2429ea5,$UFC,Pepu Ufc,https://t.me/PePu_ufc,,@PepuUfc,https://i.ibb.co/RkgVS84J/1etdt9.jpg,0x1754c82b1d666cd4188266c3f4b908a997588818
0xafaa2b12c8b6d73bda05f27f342cab5413b71921,$UFC,Pepu Ufc,https://t.me/PePu_ufc,,@PepuUfc,https://i.ibb.co/RkgVS84J/1etdt9.jpg,0x1754c82b1d666cd4188266c3f4b908a997588818
0xc0ce83037feef7e297c4cf27a5c42337ff0dcf76,$UFC,Pepu Ufc,https://t.me/PePu_ufc,,@PepuUfc,https://i.ibb.co/RkgVS84J/1etdt9.jpg,0x1754c82b1d666cd4188266c3f4b908a997588818
0xeb7bf6dc1355c6a0d3e2da06ebc150fe1b89f92c,QEARL,Queen Earl,,,,https://i.ibb.co/S4SLHKjN/78-DE9-B2-D-E4-DD-48-C3-A36-B-B9-AE6-D36-E7-F3.webp,0x6fc5b1e53b328876c1930939f97131eef6675c9f
0xe0962b7fa3db1adee9df12435c27aff852dada9a,GROK,GROK,,,,https://i.ibb.co/3QgVVh6/Gt-W4ej-Ma4-AA3-A07.jpg,0xd11d515e3b484ec1665bc1e4f080c529f26ac2b8
0xfce7d8d63e79d3fa2d677ee69fcc8eef9340442b,BORED,Bored Alien,https://t.me/boredalienproject,,https://x.com/the_boredalien,https://i.ibb.co/xqPp3VXC/photo-2025-02-07-01-55-33.jpg,0x3623e272715e70bf84155fcd43ddb1bfc7398a3a
0x0807b7e504e5ccf8161bc6db0cecef2d527fe8f0,HR,HoraRadar,https://t.me/HolderRadar,horaradar.com,@PepuHolderRadar,https://i.ibb.co/G35937VB/IMG-2496.jpg,0x2e0235198327796d2d938ac725dcb06e1057ea1a
0x842f7d4d14e621967838b99ecd64c87e0c40cb5e,ESCAPE,ESCAPE,https://t.me/escapehub_official,https://escapehub.ai/,https://x.com/escape_hub?s=11&t=5uYj1B5N3iDOeMpEzkyRSA,https://i.ibb.co/svp5JpMN/IMG-2747.jpg,0x2f563406fd0ffc905483458a753d6667d3a9bd38
0x43ab9afceca24cfc1e0f9221d6c8775a090fe340,$SHILL,Coin Shillers,https://t.me/ShillGuys4PEPU,https://www.coinshillers.com/,https://x.com/coinshillers?s=21,https://i.ibb.co/R4CjH2ZF/IMG-3724.jpg,0xcf42e615e1c2a09d869a86a5a21237b156f29cb2
0xfcd537f6ecabc04557ad2f98af8000b70dd96167,QST,QUESTEREUM,https://t.me/Questereum,https://www.questereum.com/,https://x.com/questereum,https://i.ibb.co/0RwjP9ft/v-PKv-Aid-400x400.jpg,0xd706aabca050add9176624fd6c980feb81de481a
0xca7b042923067f754b94be09b1b53e881a2f52a8,VITALIK,VITALIK_REBORN,t.me/VitalikReborn,,https://x.com/VitalikPepu,https://i.ibb.co/tMZSMHpc/photo-2025-06-16-14-38-27.jpg,0xdb2a900052c5af2fe4b7790f05d0e1c27d77f236
0xbf271720e910781701cf25fc8b48da15cf9a3f6c,RUG,ESCAPE DEVS RUGGED,,,,https://i.ibb.co/s4LXFVB/Screenshot-20250616-134353-Google.jpg,0x96dcc1c2156a5044dd517b32659ac782ec905840
0xe37123c408395e7979fdb2040f05b106ea5a1cc0,SLAV,Slavic squat,https://t.me/GANZA_TG,,,https://i.ibb.co/S4C2Gd8r/IMG-7826.jpg,0x83e3fa8b3650b962b520a242b5c3c77a28d7d573
0xca9eaa186d3bd95823d6c7a6d445a371de3d8459,LFC,Liverpool FC,https://t.me/liverpool,https://www.liverpoolfc.com/,https://x.com/LFC,https://i.ibb.co/Tx52Ptqs/85392.jpg,0xd11d515e3b484ec1665bc1e4f080c529f26ac2b8
0x1710d808725fd16beebfd1e7f785407f9d399ab8,LFC,Liverpool FC,https://t.me/liverpool,https://www.liverpoolfc.com/,https://x.com/LFC,https://i.ibb.co/Tx52Ptqs/85392.jpg,0xd11d515e3b484ec1665bc1e4f080c529f26ac2b8
0x3fe6a968cd28c1ac2d0ef555dce644b780644a1f,Vit,Vitalik,,,,https://i.ibb.co/mrWKyzYP/vitalik.jpg,0x2483cf53b04021f1a3a3569bcef1adc4c75237ff
0xdb0976d5edc9bd329d354dabdeae00e4de11c941,PLINK,PEPULink,,https://pepulink.netlify.app/,,https://i.ibb.co/5X8Q6RZ7/PEPULink.jpg,0x919d918e23456ed8472afbf17984f8f458661bcf
0x14718f534d85a9a204755e2a8ff52d1f181e2d4e,$MATRIX,Matrix Frog,https://t.me/MatrixFrogPepu,https://matrixfrog.one/,https://x.com/Matrixfrog_,https://i.ibb.co/m1fcg8v/Bild1.png,0x2f965c4b930a61c92f544f0fa9b5e6a207b84cc0
0x818468cc59835bdd47d5d85fbeb943442698a366,404,404 Not Found,,,,https://i.ibb.co/gZ5s8BX4/404.png,0x176f0fb12561c2d43d35e958bbe23b47aed5e2ff
0xdc7c61514ed57c4bfbcbaff2c1c4bcb62321e49b,VOLDY,VOLDEMORT,,,,https://i.ibb.co/7J1RRp6s/Screenshot-20250616-125121-Google.jpg,0x96dcc1c2156a5044dd517b32659ac782ec905840
0xfe24c64dd1fcd8d839642e41761ff9dd7295a0c9,Tao,Tao coin,,,https://x.com/taocoinboss?s=21&t=q4pIYyB4WtpFGhxWp8ya4g,https://i.ibb.co/kVztwmZS/IMG-6230.png,0xeba40f6c27b6c43b7ef6fa4c5e1c37a1dfc6a35d
0x3617cfbb31c249136f862bfa89c40bf8c0e5d520,Pepepu,Firstpepeinpepu,,,,https://i.ibb.co/DPZxH1Mn/f5vclx.jpg,0x775f87704b83597e62732e0f57909877aadf053a
0x13a3f61d4e1000bc97c02551561fcc470f47c743,GM,Golden Matrix,,,,https://i.ibb.co/CxV4R6G/Golden-Matrix.jpg,0x3623e272715e70bf84155fcd43ddb1bfc7398a3a
0x5de5e4be0477b172e72ccae5d23e3605d383d8a0,GM,Golden Matrix,,,,https://i.ibb.co/CxV4R6G/Golden-Matrix.jpg,0x3623e272715e70bf84155fcd43ddb1bfc7398a3a
0x5eeb73554105c9bd2bb5eee1f0fac71b5e637829,NEOPEPU,NEO PEPU,https://t.me/pepeunchained,https://pepeunchained.com/,https://x.com/pepe_unchained,https://i.ibb.co/6059JQdL/sticker-copy.png,0xa427305648ad5227098812eda6ff82d980b2dbbd
0x5f3e1219d10251c01bb6247eec84a08ab4c5a10d,DPF,Deapfinity,@deapfinity,,https://x.com/deapfinity,https://i.ibb.co/hJ3sZggB/5f5a2ef8-9794-4a41-9618-de07519d738e.png,0x995fcdd7bc83b49ff8e4c3782ac944de4e956782
0xc2c122f73557a48e10921fba6ed94c7270f7fa1f,IODORA,IODORA,,https://www.iodora.io/,https://x.com/iodoraio,https://i.ibb.co/XkMBRnYF/perfil.jpg,0x4dcd273595af08bb1544a712fad428cef23cd4ce
0x86d6d1403072a8989353b89b412dc9137e881305,MAV,Mavia,https://t.me/MaviaOfficial,https://www.mavia.com,https://x.com/MaviaGame,https://i.ibb.co/7tfhbYjy/28829.png,0xdde18593add8e42ecab0b13b04463fbb9fc3528a
0x8f8d47f528af3b1043edb79b5e27b4c92a3d31e0,BPU,Bepu,,,,https://i.ibb.co/HDP6tXqP/images.jpg,0xdde18593add8e42ecab0b13b04463fbb9fc3528a
0x2283f74aedb7336dc11b772755f3c66b002415cc,PIB,Pepe in Black,,,,https://i.ibb.co/bjHJhDQw/pepethefrog.jpg,0xdde18593add8e42ecab0b13b04463fbb9fc3528a
